10:0~10:5,50,4656.84,17011->starting 2018-04-01 10:11:08 for 190,20966->starting 2018-04-01 10:11:39 for 2494,21559->starting 2018-04-01 10:14:14 for 2489,21547->starting 2018-04-01 10:15:10 for 472,17118->starting 2018-04-01 10:16:12 for 2254,10890->starting 2018-04-01 10:16:39 for 17724,20285->starting 2018-04-01 10:18:16 for 164,21691->starting 2018-04-01 10:21:38 for 17596,13593->starting 2018-04-01 10:23:12 for 40,18167->starting 2018-04-01 10:24:40 for 260,23314->starting 2018-04-01 10:25:15 for 4474,18046->starting 2018-04-01 10:26:44 for 4306,28318->starting 2018-04-01 10:29:52 for 255,20304->starting 2018-04-01 10:29:54 for 1514,28638->starting 2018-04-01 10:30:15 for 214,28185->starting 2018-04-01 10:30:48 for 17069,11680->starting 2018-04-01 10:30:52 for 368,13132->starting 2018-04-01 10:30:54 for 415,21998->starting 2018-04-01 10:31:19 for 299,25912->starting 2018-04-01 10:31:20 for 17352,11940->starting 2018-04-01 10:31:32 for 78,20290->starting 2018-04-01 10:32:19 for 281,20921->starting 2018-04-01 10:32:45 for 241,18417->starting 2018-04-01 10:33:55 for 164,15278->starting 2018-04-01 10:35:00 for 234,21493->starting 2018-04-01 10:35:48 for 2424,23520->starting 2018-04-01 10:36:38 for 2875,10867->starting 2018-04-01 10:37:53 for 222,18835->starting 2018-04-01 10:37:59 for 130,26663->starting 2018-04-01 10:38:15 for 17663,28434->starting 2018-04-01 10:38:42 for 16796,30024->starting 2018-04-01 10:42:35 for 76,14956->starting 2018-04-01 10:43:16 for 18932,10121->starting 2018-04-01 10:50:11 for 8,20813->starting 2018-04-01 10:50:35 for 31,13494->starting 2018-04-01 10:51:15 for 16763,27181->starting 2018-04-01 10:51:40 for 495,30119->starting 2018-04-01 10:51:51 for 156,13196->starting 2018-04-01 10:52:56 for 16888,26652->starting 2018-04-01 10:54:34 for 16835,20715->starting 2018-04-01 10:55:24 for 32,22089->starting 2018-04-01 10:57:08 for 36,15940->starting 2018-04-01 10:57:13 for 302,17776->starting 2018-04-01 10:57:29 for 1592,14932->starting 2018-04-01 10:57:51 for 16710,22067->starting 2018-04-01 10:59:37 for 188,18417->starting 2018-04-01 10:59:42 for 4611,28615->starting 2018-04-01 10:59:50 for 413,30148->starting 2018-04-01 10:59:50 for 1923,12947->starting 2018-04-01 10:59:57 for 5794,
10:5~10:10,0,
10:10~10:15,3,1724.3333333333333,17011->starting 2018-04-01 10:11:08 for 190,20966->starting 2018-04-01 10:11:39 for 2494,21559->starting 2018-04-01 10:14:14 for 2489,
10:15~10:20,4,5153.5,21547->starting 2018-04-01 10:15:10 for 472,17118->starting 2018-04-01 10:16:12 for 2254,10890->starting 2018-04-01 10:16:39 for 17724,20285->starting 2018-04-01 10:18:16 for 164,
10:20~10:25,3,5965.333333333333,21691->starting 2018-04-01 10:21:38 for 17596,13593->starting 2018-04-01 10:23:12 for 40,18167->starting 2018-04-01 10:24:40 for 260,
10:25~10:30,4,2637.25,23314->starting 2018-04-01 10:25:15 for 4474,18046->starting 2018-04-01 10:26:44 for 4306,28318->starting 2018-04-01 10:29:52 for 255,20304->starting 2018-04-01 10:29:54 for 1514,
10:30~10:35,10,3648.1,28638->starting 2018-04-01 10:30:15 for 214,28185->starting 2018-04-01 10:30:48 for 17069,11680->starting 2018-04-01 10:30:52 for 368,13132->starting 2018-04-01 10:30:54 for 415,21998->starting 2018-04-01 10:31:19 for 299,25912->starting 2018-04-01 10:31:20 for 17352,11940->starting 2018-04-01 10:31:32 for 78,20290->starting 2018-04-01 10:32:19 for 281,20921->starting 2018-04-01 10:32:45 for 241,18417->starting 2018-04-01 10:33:55 for 164,
10:35~10:40,7,5763.428571428572,15278->starting 2018-04-01 10:35:00 for 234,21493->starting 2018-04-01 10:35:48 for 2424,23520->starting 2018-04-01 10:36:38 for 2875,10867->starting 2018-04-01 10:37:53 for 222,18835->starting 2018-04-01 10:37:59 for 130,26663->starting 2018-04-01 10:38:15 for 17663,28434->starting 2018-04-01 10:38:42 for 16796,
10:40~10:45,2,9504.0,30024->starting 2018-04-01 10:42:35 for 76,14956->starting 2018-04-01 10:43:16 for 18932,
10:45~10:50,0,
10:50~10:55,7,7310.857142857143,10121->starting 2018-04-01 10:50:11 for 8,20813->starting 2018-04-01 10:50:35 for 31,13494->starting 2018-04-01 10:51:15 for 16763,27181->starting 2018-04-01 10:51:40 for 495,30119->starting 2018-04-01 10:51:51 for 156,13196->starting 2018-04-01 10:52:56 for 16888,26652->starting 2018-04-01 10:54:34 for 16835,
10:55~10:60,10,3160.1,20715->starting 2018-04-01 10:55:24 for 32,22089->starting 2018-04-01 10:57:08 for 36,15940->starting 2018-04-01 10:57:13 for 302,17776->starting 2018-04-01 10:57:29 for 1592,14932->starting 2018-04-01 10:57:51 for 16710,22067->starting 2018-04-01 10:59:37 for 188,18417->starting 2018-04-01 10:59:42 for 4611,28615->starting 2018-04-01 10:59:50 for 413,30148->starting 2018-04-01 10:59:50 for 1923,12947->starting 2018-04-01 10:59:57 for 5794,
11:0~11:5,38,5756.026315789473,15538->starting 2018-04-01 11:10:02 for 16835,18773->starting 2018-04-01 11:10:18 for 393,27045->starting 2018-04-01 11:11:55 for 17038,14064->starting 2018-04-01 11:12:40 for 360,30106->starting 2018-04-01 11:13:26 for 49,27493->starting 2018-04-01 11:13:49 for 909,10715->starting 2018-04-01 11:14:15 for 16400,28016->starting 2018-04-01 11:15:05 for 17111,17038->starting 2018-04-01 11:16:34 for 608,12714->starting 2018-04-01 11:19:30 for 4541,21477->starting 2018-04-01 11:22:36 for 4379,20382->starting 2018-04-01 11:23:34 for 2767,28451->starting 2018-04-01 11:24:39 for 5602,27332->starting 2018-04-01 11:25:19 for 17081,28638->starting 2018-04-01 11:25:33 for 5784,20120->starting 2018-04-01 11:25:56 for 304,10436->starting 2018-04-01 11:28:23 for 16048,28249->starting 2018-04-01 11:32:41 for 179,25160->starting 2018-04-01 11:33:01 for 217,15530->starting 2018-04-01 11:33:42 for 16869,13766->starting 2018-04-01 11:36:35 for 80,11447->starting 2018-04-01 11:38:17 for 106,30031->starting 2018-04-01 11:41:20 for 764,25906->starting 2018-04-01 11:42:00 for 49,21493->starting 2018-04-01 11:42:05 for 5887,21122->starting 2018-04-01 11:42:29 for 7,20019->starting 2018-04-01 11:45:15 for 1779,16549->starting 2018-04-01 11:45:37 for 801,28646->starting 2018-04-01 11:47:42 for 178,16692->starting 2018-04-01 11:47:49 for 328,13169->starting 2018-04-01 11:47:53 for 288,30163->starting 2018-04-01 11:48:18 for 289,13700->starting 2018-04-01 11:49:41 for 16594,15036->starting 2018-04-01 11:51:04 for 17409,26788->starting 2018-04-01 11:51:44 for 12626,10350->starting 2018-04-01 11:52:10 for 181,18783->starting 2018-04-01 11:56:31 for 17706,14461->starting 2018-04-01 11:57:33 for 183,
11:5~11:10,0,
11:10~11:15,7,7426.285714285715,15538->starting 2018-04-01 11:10:02 for 16835,18773->starting 2018-04-01 11:10:18 for 393,27045->starting 2018-04-01 11:11:55 for 17038,14064->starting 2018-04-01 11:12:40 for 360,30106->starting 2018-04-01 11:13:26 for 49,27493->starting 2018-04-01 11:13:49 for 909,10715->starting 2018-04-01 11:14:15 for 16400,
11:15~11:20,3,7420.0,28016->starting 2018-04-01 11:15:05 for 17111,17038->starting 2018-04-01 11:16:34 for 608,12714->starting 2018-04-01 11:19:30 for 4541,
11:20~11:25,3,4249.333333333333,21477->starting 2018-04-01 11:22:36 for 4379,20382->starting 2018-04-01 11:23:34 for 2767,28451->starting 2018-04-01 11:24:39 for 5602,
11:25~11:30,4,9804.25,27332->starting 2018-04-01 11:25:19 for 17081,28638->starting 2018-04-01 11:25:33 for 5784,20120->starting 2018-04-01 11:25:56 for 304,10436->starting 2018-04-01 11:28:23 for 16048,
11:30~11:35,3,5755.0,28249->starting 2018-04-01 11:32:41 for 179,25160->starting 2018-04-01 11:33:01 for 217,15530->starting 2018-04-01 11:33:42 for 16869,
11:35~11:40,2,93.0,13766->starting 2018-04-01 11:36:35 for 80,11447->starting 2018-04-01 11:38:17 for 106,
11:40~11:45,4,1676.75,30031->starting 2018-04-01 11:41:20 for 764,25906->starting 2018-04-01 11:42:00 for 49,21493->starting 2018-04-01 11:42:05 for 5887,21122->starting 2018-04-01 11:42:29 for 7,
11:45~11:50,7,2893.8571428571427,20019->starting 2018-04-01 11:45:15 for 1779,16549->starting 2018-04-01 11:45:37 for 801,28646->starting 2018-04-01 11:47:42 for 178,16692->starting 2018-04-01 11:47:49 for 328,13169->starting 2018-04-01 11:47:53 for 288,30163->starting 2018-04-01 11:48:18 for 289,13700->starting 2018-04-01 11:49:41 for 16594,
11:50~11:55,3,10072.0,15036->starting 2018-04-01 11:51:04 for 17409,26788->starting 2018-04-01 11:51:44 for 12626,10350->starting 2018-04-01 11:52:10 for 181,
11:55~11:60,2,8944.5,18783->starting 2018-04-01 11:56:31 for 17706,14461->starting 2018-04-01 11:57:33 for 183,
12:0~12:5,31,6940.4838709677415,18921->starting 2018-04-01 12:10:38 for 302,23427->starting 2018-04-01 12:13:39 for 584,15926->starting 2018-04-01 12:14:32 for 17233,17696->starting 2018-04-01 12:19:37 for 2247,13696->starting 2018-04-01 12:22:38 for 16007,27982->starting 2018-04-01 12:24:51 for 15903,25585->starting 2018-04-01 12:26:28 for 16154,18057->starting 2018-04-01 12:31:36 for 180,17083->starting 2018-04-01 12:33:38 for 4415,14482->starting 2018-04-01 12:33:51 for 15881,10731->starting 2018-04-01 12:35:08 for 15807,27649->starting 2018-04-01 12:35:11 for 15922,12939->starting 2018-04-01 12:35:28 for 311,28343->starting 2018-04-01 12:36:17 for 870,15611->starting 2018-04-01 12:36:46 for 128,22002->starting 2018-04-01 12:37:35 for 162,15617->starting 2018-04-01 12:39:52 for 848,20766->starting 2018-04-01 12:40:14 for 3654,27648->starting 2018-04-01 12:41:42 for 16570,17286->starting 2018-04-01 12:42:28 for 4492,21944->starting 2018-04-01 12:44:03 for 4614,23329->starting 2018-04-01 12:44:33 for 94,15698->starting 2018-04-01 12:45:36 for 178,21316->starting 2018-04-01 12:46:23 for 391,26095->starting 2018-04-01 12:48:15 for 16142,20726->starting 2018-04-01 12:48:37 for 838,17223->starting 2018-04-01 12:50:24 for 4777,14215->starting 2018-04-01 12:53:56 for 16076,18020->starting 2018-04-01 12:55:17 for 4680,21979->starting 2018-04-01 12:58:11 for 3862,28605->starting 2018-04-01 12:59:05 for 15833,
12:5~12:10,0,
12:10~12:15,3,6039.666666666667,18921->starting 2018-04-01 12:10:38 for 302,23427->starting 2018-04-01 12:13:39 for 584,15926->starting 2018-04-01 12:14:32 for 17233,
12:15~12:20,1,2247.0,17696->starting 2018-04-01 12:19:37 for 2247,
12:20~12:25,2,15955.0,13696->starting 2018-04-01 12:22:38 for 16007,27982->starting 2018-04-01 12:24:51 for 15903,
12:25~12:30,1,16154.0,25585->starting 2018-04-01 12:26:28 for 16154,
12:30~12:35,3,6825.333333333333,18057->starting 2018-04-01 12:31:36 for 180,17083->starting 2018-04-01 12:33:38 for 4415,14482->starting 2018-04-01 12:33:51 for 15881,
12:35~12:40,7,4864.0,10731->starting 2018-04-01 12:35:08 for 15807,27649->starting 2018-04-01 12:35:11 for 15922,12939->starting 2018-04-01 12:35:28 for 311,28343->starting 2018-04-01 12:36:17 for 870,15611->starting 2018-04-01 12:36:46 for 128,22002->starting 2018-04-01 12:37:35 for 162,15617->starting 2018-04-01 12:39:52 for 848,
12:40~12:45,5,5884.8,20766->starting 2018-04-01 12:40:14 for 3654,27648->starting 2018-04-01 12:41:42 for 16570,17286->starting 2018-04-01 12:42:28 for 4492,21944->starting 2018-04-01 12:44:03 for 4614,23329->starting 2018-04-01 12:44:33 for 94,
12:45~12:50,4,4387.25,15698->starting 2018-04-01 12:45:36 for 178,21316->starting 2018-04-01 12:46:23 for 391,26095->starting 2018-04-01 12:48:15 for 16142,20726->starting 2018-04-01 12:48:37 for 838,
12:50~12:55,2,10426.5,17223->starting 2018-04-01 12:50:24 for 4777,14215->starting 2018-04-01 12:53:56 for 16076,
12:55~12:60,3,8125.0,18020->starting 2018-04-01 12:55:17 for 4680,21979->starting 2018-04-01 12:58:11 for 3862,28605->starting 2018-04-01 12:59:05 for 15833,
13:0~13:5,35,4885.657142857143,11045->starting 2018-04-01 13:10:08 for 1538,26556->starting 2018-04-01 13:10:37 for 340,10671->starting 2018-04-01 13:10:39 for 3659,14380->starting 2018-04-01 13:12:19 for 18921,21383->starting 2018-04-01 13:12:26 for 4201,16065->starting 2018-04-01 13:12:53 for 129,13752->starting 2018-04-01 13:14:46 for 15639,23742->starting 2018-04-01 13:14:53 for 2506,15250->starting 2018-04-01 13:15:18 for 95,15942->starting 2018-04-01 13:15:58 for 15534,17418->starting 2018-04-01 13:18:17 for 3777,26539->starting 2018-04-01 13:19:42 for 136,20865->starting 2018-04-01 13:19:53 for 3301,27783->starting 2018-04-01 13:20:16 for 168,17730->starting 2018-04-01 13:20:42 for 1569,21011->starting 2018-04-01 13:21:27 for 4847,15179->starting 2018-04-01 13:21:40 for 4994,16302->starting 2018-04-01 13:24:20 for 179,25490->starting 2018-04-01 13:24:41 for 15582,27529->starting 2018-04-01 13:26:41 for 15260,12861->starting 2018-04-01 13:32:04 for 1946,13421->starting 2018-04-01 13:32:08 for 4255,27014->starting 2018-04-01 13:33:12 for 381,18208->starting 2018-04-01 13:33:32 for 1431,26220->starting 2018-04-01 13:39:56 for 204,20312->starting 2018-04-01 13:42:20 for 1470,23307->starting 2018-04-01 13:43:13 for 3818,21493->starting 2018-04-01 13:43:46 for 2976,17378->starting 2018-04-01 13:45:18 for 1420,28079->starting 2018-04-01 13:45:34 for 14898,12756->starting 2018-04-01 13:47:29 for 1626,21317->starting 2018-04-01 13:50:38 for 3415,26751->starting 2018-04-01 13:54:59 for 1745,13576->starting 2018-04-01 13:55:14 for 16016,18338->starting 2018-04-01 13:59:49 for 3022,
13:5~13:10,0,
13:10~13:15,8,5866.625,11045->starting 2018-04-01 13:10:08 for 1538,26556->starting 2018-04-01 13:10:37 for 340,10671->starting 2018-04-01 13:10:39 for 3659,14380->starting 2018-04-01 13:12:19 for 18921,21383->starting 2018-04-01 13:12:26 for 4201,16065->starting 2018-04-01 13:12:53 for 129,13752->starting 2018-04-01 13:14:46 for 15639,23742->starting 2018-04-01 13:14:53 for 2506,
13:15~13:20,5,4568.6,15250->starting 2018-04-01 13:15:18 for 95,15942->starting 2018-04-01 13:15:58 for 15534,17418->starting 2018-04-01 13:18:17 for 3777,26539->starting 2018-04-01 13:19:42 for 136,20865->starting 2018-04-01 13:19:53 for 3301,
13:20~13:25,6,4556.5,27783->starting 2018-04-01 13:20:16 for 168,17730->starting 2018-04-01 13:20:42 for 1569,21011->starting 2018-04-01 13:21:27 for 4847,15179->starting 2018-04-01 13:21:40 for 4994,16302->starting 2018-04-01 13:24:20 for 179,25490->starting 2018-04-01 13:24:41 for 15582,
13:25~13:30,1,15260.0,27529->starting 2018-04-01 13:26:41 for 15260,
13:30~13:35,4,2003.25,12861->starting 2018-04-01 13:32:04 for 1946,13421->starting 2018-04-01 13:32:08 for 4255,27014->starting 2018-04-01 13:33:12 for 381,18208->starting 2018-04-01 13:33:32 for 1431,
13:35~13:40,1,204.0,26220->starting 2018-04-01 13:39:56 for 204,
13:40~13:45,3,2754.6666666666665,20312->starting 2018-04-01 13:42:20 for 1470,23307->starting 2018-04-01 13:43:13 for 3818,21493->starting 2018-04-01 13:43:46 for 2976,
13:45~13:50,3,5981.333333333333,17378->starting 2018-04-01 13:45:18 for 1420,28079->starting 2018-04-01 13:45:34 for 14898,12756->starting 2018-04-01 13:47:29 for 1626,
13:50~13:55,2,2580.0,21317->starting 2018-04-01 13:50:38 for 3415,26751->starting 2018-04-01 13:54:59 for 1745,
13:55~13:60,2,9519.0,13576->starting 2018-04-01 13:55:14 for 16016,18338->starting 2018-04-01 13:59:49 for 3022,
14:0~14:5,53,5288.792452830188,15123->starting 2018-04-01 14:12:59 for 14129,16923->starting 2018-04-01 14:13:18 for 3619,23420->starting 2018-04-01 14:17:03 for 1483,27708->starting 2018-04-01 14:17:47 for 13931,17888->starting 2018-04-01 14:19:16 for 704,10365->starting 2018-04-01 14:19:27 for 162,26373->starting 2018-04-01 14:20:13 for 13923,18775->starting 2018-04-01 14:20:35 for 126,13726->starting 2018-04-01 14:20:40 for 14104,21299->starting 2018-04-01 14:20:41 for 2484,16260->starting 2018-04-01 14:22:39 for 1808,11630->starting 2018-04-01 14:22:53 for 384,15278->starting 2018-04-01 14:23:20 for 14100,10374->starting 2018-04-01 14:23:35 for 2612,15952->starting 2018-04-01 14:26:06 for 232,18879->starting 2018-04-01 14:26:21 for 14689,14110->starting 2018-04-01 14:26:35 for 124,16995->starting 2018-04-01 14:27:18 for 310,13763->starting 2018-04-01 14:27:42 for 2729,22055->starting 2018-04-01 14:28:39 for 1635,30024->starting 2018-04-01 14:29:06 for 15179,15569->starting 2018-04-01 14:29:15 for 1110,28566->starting 2018-04-01 14:29:31 for 14769,26556->starting 2018-04-01 14:29:45 for 15829,30203->starting 2018-04-01 14:30:16 for 1061,18757->starting 2018-04-01 14:31:07 for 194,12904->starting 2018-04-01 14:32:28 for 3563,17829->starting 2018-04-01 14:33:40 for 280,20504->starting 2018-04-01 14:34:58 for 105,13797->starting 2018-04-01 14:37:11 for 16729,21679->starting 2018-04-01 14:37:59 for 341,22078->starting 2018-04-01 14:39:52 for 893,10217->starting 2018-04-01 14:40:50 for 799,21559->starting 2018-04-01 14:41:05 for 776,21820->starting 2018-04-01 14:41:17 for 2594,10092->starting 2018-04-01 14:41:33 for 1903,28328->starting 2018-04-01 14:43:18 for 15025,12894->starting 2018-04-01 14:44:40 for 1356,21979->starting 2018-04-01 14:45:09 for 2820,25093->starting 2018-04-01 14:45:37 for 15057,26125->starting 2018-04-01 14:46:09 for 98,20323->starting 2018-04-01 14:47:34 for 3169,22043->starting 2018-04-01 14:48:33 for 233,23819->starting 2018-04-01 14:48:38 for 2905,13252->starting 2018-04-01 14:49:06 for 14558,21379->starting 2018-04-01 14:49:10 for 2852,20569->starting 2018-04-01 14:50:01 for 3124,22050->starting 2018-04-01 14:50:35 for 3236,30250->starting 2018-04-01 14:51:34 for 15390,10464->starting 2018-04-01 14:53:06 for 3310,16747->starting 2018-04-01 14:56:38 for 2846,25103->starting 2018-04-01 14:58:47 for 14708,23886->starting 2018-04-01 14:59:43 for 206,
14:5~14:10,0,
14:10~14:15,2,8874.0,15123->starting 2018-04-01 14:12:59 for 14129,16923->starting 2018-04-01 14:13:18 for 3619,
14:15~14:20,4,4070.0,23420->starting 2018-04-01 14:17:03 for 1483,27708->starting 2018-04-01 14:17:47 for 13931,17888->starting 2018-04-01 14:19:16 for 704,10365->starting 2018-04-01 14:19:27 for 162,
14:20~14:25,8,6192.625,26373->starting 2018-04-01 14:20:13 for 13923,18775->starting 2018-04-01 14:20:35 for 126,13726->starting 2018-04-01 14:20:40 for 14104,21299->starting 2018-04-01 14:20:41 for 2484,16260->starting 2018-04-01 14:22:39 for 1808,11630->starting 2018-04-01 14:22:53 for 384,15278->starting 2018-04-01 14:23:20 for 14100,10374->starting 2018-04-01 14:23:35 for 2612,
14:25~14:30,10,6660.6,15952->starting 2018-04-01 14:26:06 for 232,18879->starting 2018-04-01 14:26:21 for 14689,14110->starting 2018-04-01 14:26:35 for 124,16995->starting 2018-04-01 14:27:18 for 310,13763->starting 2018-04-01 14:27:42 for 2729,22055->starting 2018-04-01 14:28:39 for 1635,30024->starting 2018-04-01 14:29:06 for 15179,15569->starting 2018-04-01 14:29:15 for 1110,28566->starting 2018-04-01 14:29:31 for 14769,26556->starting 2018-04-01 14:29:45 for 15829,
14:30~14:35,5,1040.6,30203->starting 2018-04-01 14:30:16 for 1061,18757->starting 2018-04-01 14:31:07 for 194,12904->starting 2018-04-01 14:32:28 for 3563,17829->starting 2018-04-01 14:33:40 for 280,20504->starting 2018-04-01 14:34:58 for 105,
14:35~14:40,3,5987.666666666667,13797->starting 2018-04-01 14:37:11 for 16729,21679->starting 2018-04-01 14:37:59 for 341,22078->starting 2018-04-01 14:39:52 for 893,
14:40~14:45,6,3742.1666666666665,10217->starting 2018-04-01 14:40:50 for 799,21559->starting 2018-04-01 14:41:05 for 776,21820->starting 2018-04-01 14:41:17 for 2594,10092->starting 2018-04-01 14:41:33 for 1903,28328->starting 2018-04-01 14:43:18 for 15025,12894->starting 2018-04-01 14:44:40 for 1356,
14:45~14:50,8,5211.5,21979->starting 2018-04-01 14:45:09 for 2820,25093->starting 2018-04-01 14:45:37 for 15057,26125->starting 2018-04-01 14:46:09 for 98,20323->starting 2018-04-01 14:47:34 for 3169,22043->starting 2018-04-01 14:48:33 for 233,23819->starting 2018-04-01 14:48:38 for 2905,13252->starting 2018-04-01 14:49:06 for 14558,21379->starting 2018-04-01 14:49:10 for 2852,
14:50~14:55,4,6265.0,20569->starting 2018-04-01 14:50:01 for 3124,22050->starting 2018-04-01 14:50:35 for 3236,30250->starting 2018-04-01 14:51:34 for 15390,10464->starting 2018-04-01 14:53:06 for 3310,
14:55~14:60,3,5920.0,16747->starting 2018-04-01 14:56:38 for 2846,25103->starting 2018-04-01 14:58:47 for 14708,23886->starting 2018-04-01 14:59:43 for 206,
15:0~15:5,43,6022.372093023256,13437->starting 2018-04-01 15:10:36 for 15433,17014->starting 2018-04-01 15:12:34 for 980,11404->starting 2018-04-01 15:16:57 for 360,15250->starting 2018-04-01 15:17:05 for 98,30118->starting 2018-04-01 15:17:15 for 14241,16123->starting 2018-04-01 15:17:20 for 2910,30154->starting 2018-04-01 15:19:45 for 97,16672->starting 2018-04-01 15:20:41 for 3175,14653->starting 2018-04-01 15:20:44 for 51,30163->starting 2018-04-01 15:24:04 for 13990,20158->starting 2018-04-01 15:26:28 for 4046,20678->starting 2018-04-01 15:28:18 for 1384,16313->starting 2018-04-01 15:28:30 for 68,23405->starting 2018-04-01 15:28:40 for 1403,16873->starting 2018-04-01 15:30:06 for 3246,11991->starting 2018-04-01 15:31:08 for 3497,20102->starting 2018-04-01 15:31:57 for 113,13862->starting 2018-04-01 15:33:09 for 14792,20312->starting 2018-04-01 15:35:34 for 726,14463->starting 2018-04-01 15:37:58 for 14614,16150->starting 2018-04-01 15:40:10 for 175,28604->starting 2018-04-01 15:40:50 for 1199,11534->starting 2018-04-01 15:41:31 for 1054,11492->starting 2018-04-01 15:42:49 for 4482,17141->starting 2018-04-01 15:43:08 for 4421,21797->starting 2018-04-01 15:43:42 for 4746,20778->starting 2018-04-01 15:45:03 for 4286,13818->starting 2018-04-01 15:45:09 for 24,30045->starting 2018-04-01 15:46:14 for 6965,16690->starting 2018-04-01 15:46:32 for 13649,25001->starting 2018-04-01 15:48:10 for 13480,20290->starting 2018-04-01 15:48:11 for 3744,30032->starting 2018-04-01 15:49:57 for 14315,13713->starting 2018-04-01 15:53:58 for 14555,23737->starting 2018-04-01 15:56:47 for 3833,26164->starting 2018-04-01 15:57:36 for 15,10894->starting 2018-04-01 15:57:47 for 43,25914->starting 2018-04-01 15:58:06 for 14375,20460->starting 2018-04-01 15:58:40 for 2436,27396->starting 2018-04-01 15:58:41 for 13953,25784->starting 2018-04-01 15:59:12 for 14136,26760->starting 2018-04-01 15:59:51 for 13455,14560->starting 2018-04-01 15:59:53 for 14397,
15:5~15:10,0,
15:10~15:15,2,8206.5,13437->starting 2018-04-01 15:10:36 for 15433,17014->starting 2018-04-01 15:12:34 for 980,
15:15~15:20,5,3541.2,11404->starting 2018-04-01 15:16:57 for 360,15250->starting 2018-04-01 15:17:05 for 98,30118->starting 2018-04-01 15:17:15 for 14241,16123->starting 2018-04-01 15:17:20 for 2910,30154->starting 2018-04-01 15:19:45 for 97,
15:20~15:25,3,5738.666666666667,16672->starting 2018-04-01 15:20:41 for 3175,14653->starting 2018-04-01 15:20:44 for 51,30163->starting 2018-04-01 15:24:04 for 13990,
15:25~15:30,4,1725.25,20158->starting 2018-04-01 15:26:28 for 4046,20678->starting 2018-04-01 15:28:18 for 1384,16313->starting 2018-04-01 15:28:30 for 68,23405->starting 2018-04-01 15:28:40 for 1403,
15:30~15:35,4,5412.0,16873->starting 2018-04-01 15:30:06 for 3246,11991->starting 2018-04-01 15:31:08 for 3497,20102->starting 2018-04-01 15:31:57 for 113,13862->starting 2018-04-01 15:33:09 for 14792,
15:35~15:40,2,7670.0,20312->starting 2018-04-01 15:35:34 for 726,14463->starting 2018-04-01 15:37:58 for 14614,
15:40~15:45,6,2679.5,16150->starting 2018-04-01 15:40:10 for 175,28604->starting 2018-04-01 15:40:50 for 1199,11534->starting 2018-04-01 15:41:31 for 1054,11492->starting 2018-04-01 15:42:49 for 4482,17141->starting 2018-04-01 15:43:08 for 4421,21797->starting 2018-04-01 15:43:42 for 4746,
